"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"20671","SPRINKLER FITTERS LOCAL 709","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",5250
"20698","AUTO WORKERS REGION 5","Transportation Unions","Labor","Automotive unions",100,0,"#0000FFAF","#0000FFAF",16000
"207","ANHEUSER BUSCH","Beer, Wine & Liquor","General Business","Beer",45.2519067569019,54.7480932430981,"#1A0000AF","#1A0000AF",74472
"2072","PLAINS EXPLORATION & PRODUCTION","Oil & Gas","Energy & Natural Resources","Oil & gas",67.1052631578947,32.8947368421053,"#000057AF","#000057AF",7600
"2075056","COBURN RANCH","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",8900
"20831","NORTHERN CALIFORNIA REGIONAL COUNCIL OF CARPENTERS","General Trade Unions","Labor","Construction unions",66.4393491918595,33.5606508081405,"#000052AF","#000052AF",44695.2
"20839","SOUTHWEST REGIONAL COUNCIL OF CARPENTERS","General Trade Unions","Labor","Construction unions",80.6949806949807,19.3050193050193,"#000099AF","#000099AF",103600
"20867","FOOD & COMMERCIAL WORKERS LOCAL 1167","General Trade Unions","Labor","Retail trade unions",83.3333333333333,16.6666666666667,"#0000A8AF","#0000A8AF",24600
"20872","FOOD & COMMERCIAL WORKERS LOCAL 135","General Trade Unions","Labor","Retail trade unions",100,0,"#0000FFAF","#0000FFAF",12100
"20888","FOOD & COMMERCIAL WORKERS LOCAL 324","General Trade Unions","Labor","Retail trade unions",100,0,"#0000FFAF","#0000FFAF",24600
"20902","FOOD & COMMERCIAL WORKERS LOCAL 770","General Trade Unions","Labor","Retail trade unions",100,0,"#0000FFAF","#0000FFAF",44500
"20912","FOOD & COMMERCIAL WORKERS REGION 8 GOLDEN STATE COUNCIL","General Trade Unions","Labor","Retail trade unions",92.7689594356261,7.2310405643739,"#0000D6AF","#0000D6AF",56700
"20942","STEELWORKERS DISTRICT 12","General Trade Unions","Labor","Manufacturing unions",100,0,"#0000FFAF","#0000FFAF",2250
"21036","AMERICAN SUBCONTRACTORS ASSOCIATION OF CALIFORNIA","General Contractors","Construction","Builders associations",37.037037037037,62.962962962963,"#420000AF","#420000AF",1350
"2104","PRICEWATERHOUSECOOPERS","Miscellaneous Finance","Finance, Insurance & Real Estate","Financial services & consulting",87.0967741935484,12.9032258064516,"#0000BDAF","#0000BDAF",31000
"21074","CALIFORNIA INDEPENDENT BANKERS ASSOCIATION","Commercial Banks","Finance, Insurance & Real Estate","Commercial banks & bank holding companies",71.4465193307064,28.5534806692936,"#00006BAF","#00006BAF",3502.2
"2113","PROCTER & GAMBLE","Miscellaneous Manufacturing & Distributing","General Business","Manufacturing",100,0,"#0000FFAF","#0000FFAF",2000
"2124","PRUDENTIAL FINANCIAL","Miscellaneous Finance, Insurance & Real Estate","Finance, Insurance & Real Estate","Finance, insurance & real estate",100,0,"#0000FFAF","#0000FFAF",4500
"212524","CALIFORNIA FISHERIES & SEAFOOD INSTITUTE","Food & Beverage","General Business","Fish processing",57.1428571428571,42.8571428571429,"#000024AF","#000024AF",1750
"212719","FRIENDS OF MIMI WALTERS FOR SENATE 2012","Candidate Committees","Candidate Contributions","Candidate committees",0,100,"#FF0000AF","#FF0000AF",16200
"212967","STANBRIDGE COLLEGE","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",4600
"213146","INTEGRATED HEALTH CARE HOLDINGS","Hospitals & Nursing Homes","Health","Hospitals",0,100,"#FF0000AF","#FF0000AF",800
"214","APOLLO GROUP","Education","Government Agencies/Education/Other","Schools & colleges",66.8674698795181,33.1325301204819,"#000052AF","#000052AF",16600
"2140","PURDUE PHARMA","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",100,0,"#0000FFAF","#0000FFAF",2500
"2142","QC HOLDINGS","Payday/Title Loans","Finance, Insurance & Real Estate","Payday/Title Loans",0,100,"#FF0000AF","#FF0000AF",2000
"2144","QUALCOMM","Telecom Services & Equipment","Communications & Electronics","Paging & cellular phones and services",68,32,"#00005CAF","#00005CAF",25000
"214562","RIZIO & NELSON","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",1500
"21675","HOLLYWOOD PARK CASINO","Gambling & Casinos","General Business","Casinos, racetracks & gambling",66.1016949152542,33.8983050847458,"#000052AF","#000052AF",11800
"2170492","VASQUEZ & COMPANY LLP","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",350
"2175","RAYTHEON","Defense Electronics","Defense","Defense electronic contractors",100,0,"#0000FFAF","#0000FFAF",4000
"2186","RECORDING INDUSTRY ASSOCITION OF AMERICA","Recorded Music Production","Communications & Electronics","Recorded music & music production",83.3333333333333,16.6666666666667,"#0000A8AF","#0000A8AF",3000
"2189","RELX GROUP","Printing & Publishing","Communications & Electronics","Book, newspaper & periodical publishing",54.5454545454545,45.4545454545455,"#000014AF","#000014AF",5500
"219558","SUNEDISON","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",60,40,"#000033AF","#000033AF",2500
"220483","SCHOOLS FINANCIAL CREDIT UNION","Credit Unions","Finance, Insurance & Real Estate","Credit unions",66.6666666666667,33.3333333333333,"#000052AF","#000052AF",1500
"2205759","SAFEWAY INC","Food Processing & Sales","Agriculture","Food stores",81.3031161473088,18.6968838526912,"#00009EAF","#00009EAF",35300
"22145","SERVICE EMPLOYEES LOCAL 1000","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",90200
"2218","R J REYNOLDS TOBACCO CO","Tobacco companies & tobacco product sales","General Business","Tobacco companies & tobacco product sales",3.76884422110553,96.2311557788945,"#F00000AF","#F00000AF",39800
"22180","DARRELL STEINBERG CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",28700
"22214903","WESTERN AGRICULTURAL PROCESSORS ASSOCIATION","Uncoded","Uncoded","Uncoded",20,80,"#990000AF","#9E0000AF",5000
"22215038","ENTERTAINMENT UNION COALITION","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",10700
"22215040","AFFORDABLE HOUSING","Uncoded","Uncoded","Uncoded",78.5714285714286,21.4285714285714,"#00008FAF","#00008FAF",14000
"22215096","CALIFORNIA DIALYSIS","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",4000
"22215213","ASSOCIATION OF ORANGE COUNTY DEPUTY SHERIFFS","Uncoded","Uncoded","Uncoded",22.6415094339623,77.3584905660377,"#8F0000AF","#8F0000AF",5300
"22215216","SACRAMENTO COUNTY DEPUTY SHERIFFS ASSOCIATION","Uncoded","Uncoded","Uncoded",66.6666666666667,33.3333333333333,"#000052AF","#000052AF",12300
"22215354","PAT BATES CAMPAIGN CMTE","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",11300
"22215415","ROBERT HERTZBERG CAMPAIGN CMTE","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",20500
"22215536","MIKE MCGUIRE CAMPAIGN CMTE","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",16400
"22215599","LORENA GONZALEZ CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",9200
"22218026","OLSEN FOR ASSEMBLY 2014","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",10200
"22218134","INDEPENDENT INSURANCE","Uncoded","Uncoded","Uncoded",70.4301075268817,29.5698924731183,"#000066AF","#000066AF",18600
"22220681","JACKSON FOR SENATE 2016","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",11700
"22229927","TERRA-GEN FINANCE COMPANY LLC","Uncoded","Uncoded","Uncoded",52.6315789473684,47.3684210526316,"#00000AAF","#00000AAF",19000
"22232393","TRAVIS ALLEN FOR ASSEMBLY 2014","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",3500
"22236620","INDEPENDENT INSURANCE PAC IIPAC","Uncoded","Uncoded","Uncoded",77.1428571428572,22.8571428571429,"#00008AAF","#00008AAF",17500
"22237157","FOX ENTERTAINMENT GROUP INC","Uncoded","Uncoded","Uncoded",70.5882352941177,29.4117647058824,"#000066AF","#000066AF",8500
"22237634","CALIFORNIA LATINO CAUCUS LEADERSHIP","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",8400
"22237829","NAFTEX OPERATING CO","Uncoded","Uncoded","Uncoded",40,60,"#330000AF","#330000AF",5000
"22238124","E & B NATURAL RESOURCES MGMT CORPORATION","Uncoded","Uncoded","Uncoded",31.25,68.75,"#610000AF","#610000AF",8000
"22238216","VAQUERO ENERGY INC","Uncoded","Uncoded","Uncoded",40,60,"#330000AF","#330000AF",5000
"22238636","ROBERTSON'S","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",6500
"22246","JOHN CHIANG FOR CONTROLLER 2010","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",2000
"22251855","CALIFORNIA REFUSE RECYCLING COUNCIL SOUTH","Uncoded","Uncoded","Uncoded",42.1052631578947,57.8947368421053,"#290000AF","#290000AF",4750
"22251879","CA MORTGAGE BANKERS ASSOCIATION","Uncoded","Uncoded","Uncoded",85.7142857142857,14.2857142857143,"#0000B3AF","#0000B3AF",10500
"22252073","ORANGE COUNTY EMPLOYEES ASSOCIATION","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",8000
"22252338","EL DORADO ENTERPRISES INC DBA HUSTLER CASINO","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",2500
"22252622","DISABILITY PAC, SPONSORED BY ASSOCIATION OF CA LIFE & HEALTH INSURANCE","Uncoded","Uncoded","Uncoded",33.3333333333333,66.6666666666667,"#570000AF","#570000AF",3000
"22252827","ATLAS LOAN & JEWELRY COMPANY INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",500
"22252953","PACIFICA SERVICES INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",7000
"22252976","ALLIANCE FOR SOLAR CHOICE","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",100,0,"#0000FFAF","#0000FFAF",3500
"22253080","INDEPENDENT INSURANCE IIPAC","Uncoded","Uncoded","Uncoded",5.89970501474926,94.1002949852507,"#E60000AF","#E60000AF",16950
"22253519","PERRIS PAWN EARLY PAYDAY INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",750
"22253656","CA VETERINARY MEDICAL ASSOCIATION","Uncoded","Uncoded","Uncoded",87.5,12.5,"#0000BDAF","#0000BDAF",8000
"22253978","BOXER & GERSON LLP","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",4600
"22254030","APARTMENT ASSOCIATION OF GREATER LOS ANGELES","Uncoded","Uncoded","Uncoded",92.5682991883839,7.43170081161605,"#0000D6AF","#0000D6AF",13455.87
"22254036","PLUM HEALTHCARE GROUP LLC","Uncoded","Uncoded","Uncoded",57.1428571428571,42.8571428571429,"#000024AF","#000024AF",14000
"22254197","INTERNATIONAL SLEEP PRODUCTS ASSOCIATION","Uncoded","Uncoded","Uncoded",33.3333333333333,66.6666666666667,"#570000AF","#570000AF",4500
"22254381","DART CONTAINER CORPORATION","Uncoded","Uncoded","Uncoded",15.4639175257732,84.5360824742268,"#B30000AF","#B30000AF",9700
"22257516","S&F MANAGEMENT COMPANY LLC","Uncoded","Uncoded","Uncoded",58.3333333333333,41.6666666666667,"#000029AF","#000029AF",12000
"22258792","ROCKPORT HEALTHCARE SERVICES","Uncoded","Uncoded","Uncoded",81.8181818181818,18.1818181818182,"#00009EAF","#00009EAF",11000
"22258937","VANIR DEVELOPMENT COMPANY INC","Uncoded","Uncoded","Uncoded",6.25,93.75,"#E00000AF","#E00000AF",1600
"22259037","ARTICHOKE JOE'S CASINO","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",2000
"22259144","WESTSIDE SOBER LIVING CENTERS INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",1500
"22259721","BRIAN JONES FOR ASSEMBLY 2014","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",2500
"22259733","CALIFORNIA ORTHOPAEDIC ASSOCIATION","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",13200
"22267984","CALIFORNIA VETERINARY MEDICAL ASSOCIATION","Uncoded","Uncoded","Uncoded",43.6363636363636,56.3636363636364,"#240000AF","#240000AF",13750
"22268474","CALIFORNIA STEEL INDUSTRIES INC","Uncoded","Uncoded","Uncoded",10.7142857142857,89.2857142857143,"#CC0000AF","#CC0000AF",14000
"22278641","CHECK INTO CASH OF CALIFORNIA INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",5000
"22278758","SUNPOWER CORPORATION","Uncoded","Uncoded","Uncoded",81.8181818181818,18.1818181818182,"#00009EAF","#00009EAF",5500
"22285276","CALIFORNIA ASSOCIATION OF COLLECTORS","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",3500
"22285489","CRISTINA GARCIA CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",3500
"22285784","INDEPENDENT ENERGY PRODUCERS ASSOCIATION","Uncoded","Uncoded","Uncoded",66.6666666666667,33.3333333333333,"#000052AF","#000052AF",3000
"22288843","VINO FARMS LLC","Uncoded","Uncoded","Uncoded",75,25,"#00007FAF","#00007FAF",2000
"22297662","APARTMENT ASSOCIATION OF ORANGE COUNTY","Uncoded","Uncoded","Uncoded",78.9473684210526,21.0526315789474,"#00008FAF","#00008FAF",1900
"22298506","CALIFORNIA STATE RETIREES","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",3000
"223","ARCADIS GERAGHTY & MILLER","Construction Services","Construction","Engineering, architecture & construction management services",0,100,"#FF0000AF","#FF0000AF",500
"22301","BILL LOCKYER CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",6100
"22301954","PACIFIC ASSOCIATION OF DOMESTIC INSURANCE COMPANIES PAC PADIC","Uncoded","Uncoded","Uncoded",66.6666666666667,33.3333333333333,"#000052AF","#000052AF",3000
"22305166","TRADERS LOAN & JEWELRY INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",750
"22310659","GALGIANI FOR SENATE 2016","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",16400
"22316964","POLITICAL ACTION COMMITTEE OF CALIFORNIA CERTIFIED ACUPUNCTURIST ASSOCIATION CCAA","Uncoded","Uncoded","Uncoded",33.3333333333333,66.6666666666667,"#570000AF","#570000AF",2250
"22320898","BIOSYNTHETIC TECHNOLOGIES LLC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",3000
"22322596","LOS ANGELES COUNTY MEDICAL ASSOCIATION PAC LACPAC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",12300
"22323561","UNITED FIRE FIGHTERS OF LOS ANGELES CITY LOCAL 112","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",6000
"22327","MARK LENO CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",16400
"2233551","ACCESS DENTAL PLAN","Health Professionals","Health","Dentists",73.8095238095238,26.1904761904762,"#000075AF","#000075AF",21000
"2234","RITE AID","Retail Sales","General Business","Drug stores",61.5384615384615,38.4615384615385,"#000038AF","#000038AF",13000
"22346","TONY MENDOZA CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",16400
"22378","PAVLEY FOR SENATE 2012","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",8000
"22406718","CALIFORNIA METALS COALITION","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",1200
"22419919","COMMUNICATIONS LAB","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",400
"2245394","HILMAR CHEESE CO","Dairy","Agriculture","Dairy farmers & wholesale and retail milk, cheese and ice cream dealers",0,100,"#FF0000AF","#FF0000AF",4000
"22466516","SHEPPARD MULLIN RICHTER & HAMPTON LLP","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",500
"2258075","ENCORE CAPITAL","Securities & Investment","Finance, Insurance & Real Estate","Venture capital",55.5555555555556,44.4444444444444,"#00001AAF","#00001AAF",13500
"22879","VENOCO INC","Environmental Services & Equipment","Energy & Natural Resources","Environmental services, equipment & consulting",28.5714285714286,71.4285714285714,"#700000AF","#700000AF",3500
"2291703","LEWIS INVESTMENT COMPANY LLC","Uncoded","Uncoded","Uncoded",42.8571428571429,57.1428571428571,"#290000AF","#290000AF",3500
"2303","SAN MANUEL BAND OF MISSION INDIANS","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",46.3383838383838,53.6616161616162,"#140000AF","#140000AF",79200
"23037","BILL MONNING CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",18400
"23043","FABIAN NUNEZ CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",21900
"23062","CMTE FOR IMPROVED PUBLIC POLICY","Other/Single Issue Groups","Ideology/Single Issue","Other single-issue or ideological groups",0,100,"#FF0000AF","#FF0000AF",5749.99
"2312733","BUCK OWENS PRODUCTION COMPANY INC","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",1000
"23128","YOCHA DEHE WINTUN NATION","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",43.4083601286174,56.5916398713826,"#240000AF","#240000AF",62200
"2328456","PLUMBERS PIPEFITTERS STEAMFITTERS & REFRIGERATION LOCAL 246","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",6100
"2331111","WESTERN MANUFACTURED HOUSING COMM ASSOCIATION","Home Builders","Construction","Mobile home construction",50.4132231404959,49.5867768595041,"#000000AF","#000000AF",12100
"2333166","CALIFORNIA SEED ASSOCIATION","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",5000
"2333368","DAIRY INSTITUTE LEGISLATIVE COMMITTEE","Dairy","Agriculture","Dairy farmers & wholesale and retail milk, cheese and ice cream dealers",6.31578947368421,93.6842105263158,"#E00000AF","#E00000AF",23750
"23337","JERRY HILL CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",16400
"2343083","CALIFORNIA AMBULATORY SURGERY ASSOCIATION","Health Professionals","Health","Other physician specialists",81.6475495307612,18.3524504692388,"#00009EAF","#00009EAF",47950
"2344","SEMPRA ENERGY","Electric Utilities","Energy & Natural Resources","Gas & electric utilities",46.4017185821697,53.5982814178303,"#140000AF","#140000AF",93100
"23445816","CA WATER ASSOCIATION","Uncoded","Uncoded","Uncoded",56.388946633154,43.611053366846,"#00001FAF","#00001FAF",6878.99
"23598517","CONNIE M LEYVA CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",12300
"23642","DART CONTAINER","Miscellaneous Manufacturing & Distributing","General Business","Paper, glass & packaging materials",73.7837837837838,26.2162162162162,"#000075AF","#000075AF",37000
"23826","BEN HUESO CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",20500
"2383","SIERRA PACIFIC INDUSTRIES","Forestry & Forest Products","Agriculture","Timber companies, sawmills, & others engaged in cutting down trees",50.0419750415888,49.9580249584112,"#000000AF","#000000AF",19416.3
"2404204","HEARING HEALTHCARE PROVIDERS","Health Services","Health","Health care services",100,0,"#0000FFAF","#0000FFAF",5000
"2409991","UNITED AGRICULTURAL","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",9200
"2416014","GREATER ANESTHESIA SERVICE","Health Professionals","Health","Other physician specialists",85.9154929577465,14.0845070422535,"#0000B3AF","#0000B3AF",21300
"242686","GGNSC ADMINISTRATIVE SERVICES","Hospitals & Nursing Homes","Health","Nursing homes",53.8461538461538,46.1538461538462,"#00000FAF","#00000FAF",6500
"2433","SOUTHERN WINE & SPIRITS","Beer, Wine & Liquor","General Business","Liquor wholesalers",43.9189189189189,56.0810810810811,"#240000AF","#240000AF",74000
"2446","SPRINT","Telecom Services & Equipment","Communications & Electronics","Telecommunications",55.376095985233,44.623904014767,"#00001AAF","#00001AAF",21670
"24570965","LOS ANGELES COUNTY WASTE MANAGEMENT ASSOCIATION","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",5850
"24571649","CALIFORNIA ASSOCIATION OF ORAL & MAXILLOFACIAL SURGEONS","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",6100
"24576617","LOS ANGELES AIRPORT PEACE OFFICERS ASSOCIATION","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",7000
"24601842","GRANVILLE HOMES INC","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",12650
"2468","STATION CASINOS","Gambling & Casinos","General Business","Casinos, racetracks & gambling",44.4933920704846,55.5066079295154,"#1F0000AF","#1F0000AF",22700
"24724788","PACIFIC LIFE","Uncoded","Uncoded","Uncoded",40.7582938388626,59.2417061611374,"#330000AF","#330000AF",42200
"24802084","GILEAD SCIENCES INC","Pharmaceuticals & Health Products","Health","Biotech products & research",85.781990521327,14.218009478673,"#0000B3AF","#0000B3AF",21100
"249271","EISAI INC FKA MGI PHARMA INC","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",100,0,"#0000FFAF","#0000FFAF",32700
"2500015","COTCHETT PITRE & MCCARTHY","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",100,0,"#0000FFAF","#0000FFAF",2153.75
"25138660","NEIGHBORHOOD MARKET ASSOCIATION","Uncoded","Uncoded","Uncoded",26.7857142857143,73.2142857142857,"#7A0000AF","#7A0000AF",5600
"25142246","CALIFORNIA PERMANENTE MEDICAL GROUPS","Health Services","Health","HMOs",90.1913875598086,9.80861244019139,"#0000CCAF","#0000CCAF",41800
"25142507","PACIFIC COMPENSATION INSURANCE CO","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",2000
"25146409","ADVANCED DIAGNOSTIC & SURGICAL CENTER INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",8100
"25153458","PARAMOUNT FARMING COMPANY LLC","Uncoded","Uncoded","Uncoded",66.6666666666667,33.3333333333333,"#000052AF","#000052AF",9000
"25154168","ALECTO HEALTHCARE SERVICES LLC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",2000
"25157738","BOB HUFF CAMPAIGN CMTE","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",8200
"25158930","LABORERS LOCAL 1309","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",12100
"25160163","INLAND GROUP INC","Uncoded","Uncoded","Uncoded",40,60,"#330000AF","#330000AF",1250
"2516301","ADT LLC DBA ADT SECURITY SERVICES","Business Services","General Business","Security services",33.3333333333333,66.6666666666667,"#570000AF","#570000AF",6000
"251863","HUMBOLDT COUNTY DEMOCRATIC CENTRAL CMTE OF CALIFORNIA","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",180000
"252304","SAN DIEGO COUNTY DEMOCRATIC PARTY","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",415000
"252646","WOMEN IN POWER","Women's Issues","Ideology/Single Issue","Women's issues",100,0,"#0000FFAF","#0000FFAF",8200
"253275","PARSON COMMODITIES","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",4000
"253294","JKB DEVELOPMENT INC","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",1500
"2538","SYCUAN BAND OF THE KUMEYAAY NATION","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",72.1448467966574,27.8551532033426,"#000070AF","#000070AF",35900
"2538333","VSP HOLDING CO","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",96.5016958407769,3.49830415922309,"#0000EBAF","#0000EBAF",4248.63
"2542","SYNGENTA","Agricultural Services & Products","Agriculture","Agricultural chemicals (fertilizers & pesticides)",50,50,"#000000AF","#000000AF",10000
"254334","CALIFORNIA COALITION ON WORKERS COMPENSATION","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",81.25,18.75,"#00009EAF","#00009EAF",8000
"25485","WOLK FOR SENATE 2012","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",9200
"255","ASSOCIATED GENERAL CONTRACTORS OF CALIFORNIA","General Contractors","Construction","Builders associations",28.0979827089337,71.9020172910663,"#700000AF","#700000AF",69400
"25565","CALIFORNIA CHARTER SCHOOLS ASSOCIATION","Public Education Policy","Ideology/Single Issue","School Choice Advocates",59.6014492753623,40.3985507246377,"#00002EAF","#00002EAF",27600
"25568","HILEX POLY CO","Chemical & Related Manufacturing","General Business","Plastics & rubber processing and products",54.5454545454545,45.4545454545455,"#000014AF","#000014AF",22000
"256101","HALL AMBULANCE SERVICE","Health Services","Health","Health care services",0,100,"#FF0000AF","#FF0000AF",1750
"256392","WZI INC","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",1025
"2566","INTERNATIONAL BROTHERHOOD OF TEAMSTERS / IBT","Transportation Unions","Labor","Teamsters unions",91.6736053288926,8.32639467110741,"#0000D1AF","#0000D1AF",60050
"2568","TELACU INDUSTRIES","Real Estate","Finance, Insurance & Real Estate","Mortgage bankers & brokers",100,0,"#0000FFAF","#0000FFAF",14100
"257","ASTRAZENECA","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",42.4402807595539,57.5597192404461,"#290000AF","#290000AF",68816.18
"25719","CALIFORNIA ASSOCIATION OF DENTAL PLANS","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",100,0,"#0000FFAF","#0000FFAF",5000
"2572","TENET HEALTHCARE","Hospitals & Nursing Homes","Health","Hospitals",82.5749167591565,17.4250832408435,"#0000A3AF","#0000A3AF",45050
"257759","CECELIA PACKING CORP","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",450
"25843","EDWARD P HERNANDEZ CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",33700
"259","AT&T","Telecom Services & Equipment","Communications & Electronics","Telecommunications",56.5585927909078,43.4414072090922,"#00001FAF","#00001FAF",161366.78
"259608","RECOLOGY","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",2000
"259726","FONTANA UNION WATER CO","Water Utilities","Energy & Natural Resources","Water utilities",45.4545454545455,54.5454545454545,"#1A0000AF","#1A0000AF",5500
"2612","TIME WARNER CABLE","Telecom Services & Equipment","Communications & Electronics","Telecommunications",49.7109826589595,50.2890173410405,"#050000AF","#050000AF",86500
